475125954654498816,3,457990924304117760,atbarrie537,187.86
475095748883509248,4,473210738282852352,DANGERAFFE,110.04
474733215211319296,2,79412882387124224,Kevbot,110.02
474733212799594496,5,195729964929130496,jwilmore630,109.96
474733192683712512,10,469622677284319232,tom629,109.96
474733194583732224,1,468834317439594496,team-eLeet,109.92
474733188279693312,9,474039775624425472,DonO,109.90
475095765937549313,8,335235781108985856,JaimeT,109.86
474763402477039616,10,459949173630824448,Steelernomad,109.80
475095752595468288,3,468359231309869056,DeezNutz357,109.76
474733203106557952,1,424300130103992320,Jonathan10,109.38
474733202326417408,2,433368229939769344,predlsu,109.06
475125968793497600,7,78673201185832960,Bombardil,109.04
474733204390014976,8,389098044446003200,Deege12,109.00
474733198832562177,12,462281129731289088,wtbrow04,109.00
474733211939762176,12,207027707714736128,putuguk,109.00
474763399918514177,9,467203235724128256,sherman0513,108.90
474763402904858624,5,459087541509812224,Hype21,108.90
474733211574857729,9,214249199506550784,engemania,108.68
474763390535856128,3,473985985588228096,glinchey,108.68
475125947687759872,9,469463121036046336,en0,108.66
475125961617043456,8,338724326792503296,Babyblotin,108.54
475095767770460161,5,308356995411361792,Brunner096,108.50
475125944328122368,12,474016151446220800,Altorn1,108.34
474763419619160065,1,220894633981374464,Sinnycal,108.32
475095769292992512,2,214657492225884160,VinnyVegas56,108.24
474733216440250369,8,76518160165388288,FLGURU,108.24
474763389625692160,5,474400944352653312,DADOM,108.10
474763398312095744,4,467774156755169280,soccermike02,107.96
475125956952977408,4,432324893057495040,Fro68,107.88
474763417064828928,7,326197950445273088,AjunSensashunWF,107.70
474733216096317440,9,77196803585753088,Hendrix87,107.50
474763418780299264,8,300946784883064832,BobbyBlackJack,107.44
474733198010478592,6,465398927407968256,dolfinscantqb,107.38
475125948354654209,9,468908059507290112,Kaiser1123,107.12
475125952297299968,1,465310891965935616,bscu,107.02
474733198585098242,2,463086218863702016,PacificGiant94,106.98
474763424270643200,12,77895032015044608,Grayson,106.88
475125957829586944,12,413775908101435392,Airick13,106.88
474733204218048513,8,399394840028135424,bobducharme,106.86
474733194977996802,12,468257961223909376,Glassin,106.72
475125962984386560,11,331113113287933952,ryany,106.70
475095770651947008,2,90880514327986176,tcastro,106.68
474763425646374914,3,67427787891687424,BigMac711,106.68
474733216184397824,12,76588505387909120,Death_Dealers,106.60
475125958819442688,7,384529270481051648,shulerni,106.60
474763402904858624,9,459048807632465920,swarleycp,106.60
474763419744989184,7,214567740562743296,Marty88,106.50
475125946236530688,11,470456936207216640,Throttle82,106.48
474763419262644224,4,300282277332541440,jrgarrey,106.42
474733194290130944,8,468904154375385088,FatalBern,106.20
474763398236598272,6,467818962508312576,moeron61350,106.20
475125946853093376,11,470332953952514048,Jw0ng,106.18
475125958366457856,3,404657018238943232,BostonBeasts,106.18
474733213432934402,10,180815790692777984,skoat,106.16
475095754298355714,9,467218776312508416,Aerian303,106.06
474733188304859136,8,473998627807686656,Steve_gianni,106.04
475125963642892288,3,327146547198308352,vif2400,105.98
475095769901166592,10,193493994594902016,Menti23,105.94
475095768441548800,9,300413909637017600,giablo,105.94
475125949587779584,4,467899404796293120,allisoncaldwell123,105.86
474763419744989184,1,215245081492320256,mikkotesalonamd,105.84
475095769301381121,4,213190959620431872,DrMundo,105.76
475095756731052032,12,458587478257823744,tverde12,105.74
475125949365481472,11,468147122512850944,ethantorres72,105.70
474763409934512128,4,353605604574646272,acaldicott,105.56
474763410358136833,5,345066055544336384,brianturski,105.50
474733205912547328,5,348928225428451328,drowan99,105.50
475125969145819136,8,76987417051414528,RNicholas24,105.44
475095763253194752,4,344235576553254912,devinring,105.36
475125953387819008,3,464239700438151168,grogrp1389,105.26
475125949101240320,11,468285519999004672,incog007,105.14
474763424333557763,11,76804079762161664,Monolith,105.06
475125966599876608,12,199253474888654848,fatneck13,105.00
474763420839702528,1,204709932824530944,MisterEd,104.86
474763417744306176,11,317537204270292992,SW33TnL0Wcivic,104.82
475095764381462529,6,341129783557533696,matthewdavis22,104.80
474763395699044353,9,469028295275442176,bradblackandgold,104.78
474763393677389824,11,470682135863226368,azlobo4,104.66
474763396554682368,5,468908918202953728,Slipdaddyo,104.66
475095760493342720,5,419559235945242624,Thatbrownguy1,104.64
474763400707043328,10,466032212312059904,kgb022,104.60
475095747583275008,2,474280768873426944,Feinimator,104.52
475125961675763713,11,337340168123998208,DaveBroooo,104.46
475095756932378624,4,457300886599757824,idontknow9290,104.44
474733178716680192,1,474713395354923008,BigErn1111,104.34
475095755023970304,12,464759408283348992,RkyAzure,104.10
474763399868182529,6,467225796864372736,calmextex,103.98
475095770714861568,2,82355261863772160,mtrgearhart,103.90
474763414191730691,7,333290802509795328,CDougherty,103.86
474763401550098432,2,463578609412468736,tomlie92,103.86
475095763253194752,2,346100427160612864,greggorbanker,103.76
475095763588739073,3,343216880514801664,kkerzy0992,103.72
475125958727168000,4,388858935299334144,BlameCanada,103.68
474733208441712640,10,332358384177123328,BabyMakerx3,103.50
474733194977996802,6,468323311005200384,alroche,103.46
474763407984160768,6,410828063077576704,cursedzebra,103.38
474733215307788288,3,78866930400116736,Optijim,103.28
475125954549641216,7,458489161901404160,warriorpoet97,103.24
474733189550567424,9,473949924241698816,TheReichStuff,103.22
474733207984533505,9,335253143476502528,runouni,103.12
475125967417765888,3,110853226714513408,MahomesWatson,102.98
474733178716680194,10,474391597925003264,KrishN22,102.94
474733193908449280,7,468920192592769024,relevanthought,102.88
475125959494725632,11,355541788699836416,JasonPierce,102.80
475095760203935744,7,426127854611206144,StetsyTime,102.68
474733201277841408,11,448619085727526912,Greidam,102.62
474763396277858307,10,468912223813627904,KCEllis,102.46
475125962082611201,5,335492254120554496,carternad,102.30
475125944185516032,2,474317253249069056,jrscott4,102.26
475125958601338882,4,393850771394822144,theMTbackfield,102.04
474733210958295040,2,300415493339099136,WildlyMediocre,102.00
475125949449367553,9,468054766698622976,PeebsTheGreat,101.96
475125950367920128,3,467530672475467776,GGsnubs,101.86
475125944185516032,5,474280479252541440,Kainanz95,101.76
474733200464146433,2,457225381385072640,WarEagle1212,101.76
475125968449564672,3,465308326637334528,pavegnr53,101.66
475125945443807232,9,471879986878345216,Bacon843,101.64
474763424614576128,11,76739031953981440,New_Boot_Goofin,101.60
475125954243457024,12,459080748289224704,TheShaman72,101.60
474733190435565568,7,472599185510625280,Biermeister,101.58
474733212698931200,5,198327470410170368,tmac1042,101.50
475125959868018690,11,345621311617421312,RJdeAlba,101.44
475095772317085697,10,76428022861152256,nevets2707,101.36
475126688976465920,10,64210515224051712,HeavyHitters,101.36
475125949931712513,5,467716781050425344,tbest22,101.34
474733202112507906,4,437753349161349120,Alboman,101.16
474763390774931456,4,473967359334281216,Krud19,101.08
475125967128358912,5,181692686435500032,Evoloosh,101.06
474733214498287616,2,82984845634322432,kosinskira,101.00
475125946874064898,4,469969598440009728,drewbaldy,100.96
474733198119530496,7,464653935366369280,DonnyPlease,100.96
475125949449367553,1,468120381064998912,KansasCali,100.88
475095762951204864,2,375871257029451776,pobudz,100.62
474733211453222912,11,215699669542498304,yatesracer,100.50
475095751488172032,10,468945135254630400,Indonesiamike,100.50
474763400790929408,3,465407120490098688,mvpugliese,100.48
475125946005843968,8,471795623666905088,mhic22,100.48
474733216121483264,10,459870302579453952,MegalAdmin,100.42
474733191467364352,2,471745336134594560,Jmahar9321,100.36
474763414183342080,4,334550465800843264,cryantears,100.20
475125960526524416,8,341284099220058112,duffman214,100.18
474763412035858432,6,340693312463769600,VTRedskins,100.16
475125950707658752,1,467444874270994432,nemesis4200,100.12
475125941496967168,1,474825959116107776,daveywestside20,100.10
475125967128358912,7,181243565459259392,twoladel,100.10
474763390774931456,10,473961447756394496,MattyIce_34,99.92
475095731313569792,12,475058276854132736,jamblez,99.86
474763405970894849,12,432406413189316608,Friarsareback,99.80
474733216184397824,7,76685965393281024,danstanimal,99.74
475095769309769728,9,206959362768375808,PhilPetti,99.72
475095754298355714,1,467420899293786112,BaconNation,99.70
474763396932169728,10,468863848728752128,BolarPear,99.58
474733214099828736,5,88319154339594240,fleaflickers,99.56
474763381610377218,6,474660585401741312,Juves4783,99.56
475095757750267906,4,450110335223853056,kdpleis97,99.32
475095759813865473,3,432187123622223872,slickbick17,99.20
474733198920642560,11,461441922523721728,scarecrow92,99.16
474733207166644224,4,339806873026863104,Mikel21jose,99.02
475125970043400192,10,69951849050292224,hogie06,98.80
474733197922398208,2,466015010842210304,adlongpt,98.60
475125948614701057,1,468859216774295552,grapes1416,98.58
475095750003388417,2,471011092361900032,SpicyPete,98.56
475125959226290176,9,363048593084649472,SeanWoulfe,98.30
475095752725491712,11,467930030010265600,jzporter22,98.22
474733213500043265,10,101140670705975296,ogfordster30,98.16
475125962082611201,8,335463829666267136,moosejw,98.10
475095761839714304,2,391724137342648320,HorleyCowboys,97.90
474733203047837697,5,428134275980742656,WaiverWireWizard,97.88
474763391550877698,10,473301425573588992,OooDylEm,97.84
474763422353846272,1,83260421238571008,FlutieAndTheBlowfish,97.62
475125967027695616,2,193796341392998400,dinan101,97.54
474763411385741313,6,342303081301708800,MojomanJG,97.52
475095754675843076,9,465936151358730240,DougAinscough,97.46
474763389638275072,2,474308149210247168,rickymorgan13,97.36
475095765241294848,7,337021101391511552,Tcbx1000,97.34
474733215211319296,8,79264802912223232,krafty77,97.30
475125961109532673,7,340877049189175296,AmishCowboy,97.12
474733200023744513,5,459033946689105920,nerant84,97.12
475095758782066688,3,445871058008928256,BoneCrushin,97.10
474763381610377216,4,474752521433247744,KWhopper07,97.06
474733200447369216,12,467828983547817984,Vagance101,96.98
474763422093799424,11,96491494055493632,Curtis21,96.98
475125933238382595,5,475030801373720576,p0cketchange,96.88
475125962040668160,6,336701633993920512,hoosiernation,96.76
474733204385820674,4,393584815812722688,krferguson,96.74
474763395699044353,7,469035456974024704,BuckBandersnatch,96.64
475125969720438784,5,76468724282310656,brad123,96.64
474733216121483264,3,77113066227384320,jbz,96.58
475125953446539264,1,463739023156834304,knightgolf86,96.56
475095752087957504,2,468900213357015040,ChiTuck,96.52
475125968256626688,1,301015651512762368,rrtd00,96.50
474763398878326784,2,467513416068624384,AlbinoRhino18,96.48
474763392049999872,11,472578578886684672,adopp17,96.46
474733216184397824,4,76706135272734720,kdogistwisted,96.40
474733190557200384,12,472283361801400320,Trice303,96.40
474733212799594496,2,196123778059599872,oogiiboogii,96.36
475095761839714304,5,390912967262138368,dfmoore26,96.20
474763419329753088,5,231140946954166272,vandersteen18,96.14
474763412329459712,10,339377425186058240,redshoes3030,96.12
475095750011777024,3,471429963040419840,Leafs,96.12
474733196685078528,8,467457006177873920,tthaller,96.08
475125933238382592,4,475117627748904960,FauxFootball,96.06
474763399134179328,1,467486047589101568,Godfather4545,95.90
474733208441712640,12,332275667737526272,josmo10,95.86
474733212615045121,1,205437886420484096,bjendza,95.64
474733203387576320,2,418507906938318848,DSwag,95.46
475095765086105601,11,338127976291926016,msmith5525,95.12
474763405048147968,7,444346673880100864,xVolsung,95.10
474733207166644225,1,339534418991411200,MrHuggyBear,94.70
475095755023970304,5,465613591219793920,Robbyg77,94.64
475125933238382595,10,474988607552090112,BigBanginBootySlangin,94.56
475125967027695616,11,191364644084908032,beauch777,94.48
474733206478778368,4,342150621392187392,jamd0522,94.36
475125946114895872,6,471530769433489408,amateurhourx,94.32
474733190053883904,6,473258651671326720,runninglam,94.24
475095757578301440,6,451844569307279360,Scottydont51,94.22
475125952309882880,7,464612747045236736,jared70111,94.16
474763401973723136,3,462871825064390656,Randeezle,94.04
474733192188784640,10,470344334902816768,trevor970,93.96
474733203479851009,8,415087988196786176,brianpatmcg,93.90
474763425646374914,4,67336240244342784,BamBam,93.90
474733204218048513,6,400056183383142400,kodypetey,93.78
475095772107370497,3,76828096871153664,MadMartigan,93.70
475095764930916352,4,339538870175526912,tosty,93.48
474763400056926208,1,466800448741830656,hctibasiaixelsyd,93.40
474733215714635776,1,78301432448958464,Chuck4Pres,93.24
475095767002902528,2,326584074422472704,WafflePop113,93.20
474763401235525633,5,464106649280311296,LoganHeibult08,93.16
475125958727168000,6,388825159332560896,aliasincognito,92.98
475125964683079680,5,300835941747027968,AJGreenbean,92.96
474763407854137344,5,413255035619655680,ChrisB99,92.88
474733207976144896,2,337816601401237504,bgsquad22,92.84
474763399918514177,11,467164042935398400,aballibc,92.80
474733194575343616,3,468872652472184832,FilthyRich66,92.76
475095761877463040,4,386608234653442048,LuckyLuke5392,92.74
475095763123171328,2,361002703356301312,a3scott,92.38
474763420856479744,6,201089586493915136,mjgilley,92.24
475125947691954177,1,469367713731440640,FootBallzDeep,92.20
475095771180429312,11,78704720990322688,mikeyb9696,92.00
475125944558809088,12,473255115692699648,akgreyson20,91.90
475095749260996608,12,472067099334799360,The_Erasaa,91.90
474763416381157377,10,328297693006815232,Karst,91.88
474733188304859136,1,474021882660646912,Swise84,91.80
474763419824680960,8,214125906183057408,Jklinke51,91.76
475125944558809088,9,473317797376552960,Stiffies,91.66
474733205673472000,6,354277311694172160,Cragusx,91.60
474733195611336704,6,467921538440491008,BGSUsean33,91.50
474733196685078528,10,467451627897352192,GoCooougs,91.50
474763381610377221,8,474449276903092224,stevejp,91.48
474763417660420097,9,322404291824336896,JA817,91.44
475125941471801344,2,474981784728104960,BrettMT,91.20
475095750594785280,11,469934761616338944,wdwalker6,91.08
475095753593712640,10,467457772091338752,bcLander,90.92
475095759469932545,11,434776538018213888,2xschroeder,90.70
474763418755133440,3,302539109170167808,conwaytwitty11,90.50
475125958727168000,10,386759335684112384,jjthomas13,90.50
474763395036344323,10,469343366232928256,Steve_Mox,90.42
475125944776912896,7,472984759996248064,Hayrolled1,90.28
475125946853093378,9,470101008962285568,Bwmartin,90.24
475095769901166593,4,192291545594986496,aaronh,90.20
474733194575343616,8,468837453713633280,Ronthebear,90.06
475095767002902528,3,326583503812579328,Monday_Morning_Lights,89.82
474733213432934400,1,193837425229832192,kevinbstout,89.80
475125944487505920,10,473895969012838400,Ewood1923,89.68
474763421812781057,6,181261824921321472,Hooten,89.38
474763421275910144,1,196355696910934016,RudyYoder21,89.32
474763407854137344,6,412841970449272832,Ranger73,89.20
475095753358831616,1,467762568425893888,mattyrice,89.14
475125954654498816,9,457340450945101824,AnthonyJ,89.14
474763393627058176,10,471384406867570688,twc0621,89.08
474733209398013952,4,325669131661606912,hunterdon,89.04
474763397120913409,8,468713830122254336,ownowbrowncow49,89.00
475095752595468288,12,468148307932213248,Rjw5073,88.94
474763402552537088,11,459568000652013568,cabrera,88.88
474733193090560000,3,469272243482914816,Biff_Bronski,88.74
475125960094511104,11,342444450036985856,MDixon31,88.68
475095755724419074,10,461378859527303168,lokidoki,88.60
474733201454002177,6,444942591859879936,NickQ52,88.58
475125962812420097,8,331577591083319296,acjones1393,88.44
475095772107370497,11,76744894777278464,shindel32,88.38
475125947826171904,4,469202876665688064,redseaK1,88.00
475125966289498114,10,206315793971937280,spartakiade,88.00
474763425105309696,9,76483087017852928,CaptainJables,87.94
475095760208130048,11,420152978930941952,RosemeadRaiders,87.90
474733197121286145,3,467213005994586112,UhhBuhhh1,87.80
475125961675763713,10,337356457236262912,incognito408,87.80
475095759469932545,5,435917590527733760,philoc24,87.80
475125968856412162,5,77903087133933568,gwc225,87.70
475095752524165122,6,468585646911385600,datboi1,87.64
475095765945937920,7,334034726421561344,jryp17,87.58
474763401222942721,10,464214874843508736,Uleman08,87.48
475125950367920128,11,467496465804029952,FightOnBolt,87.44
475095752725491712,2,468121997092581376,Fcash007,87.38
475125941496967170,12,474773922479337472,Guapo16,87.36
475095756072546304,8,460930207457472512,cypher526,87.26
474763397120913409,5,468837995919699968,KMike727,87.26
475125944445562880,7,473980068968787968,miiicah,87.12
475095766432477184,2,332221510364196864,TheCaptain315,86.90
475095766017241088,12,332280041536757760,EpiSone,86.74
474763423603748864,9,78750476426166272,smarchmadness,86.52
474733200850022401,12,452849666002776064,L1ljovic,86.38
474763381610377216,9,474744377298644992,NCBryant24,86.22
475125950032375808,12,467535315700019200,BrandonMarin,86.10
474763398798635008,6,467530953565138944,jmdurbin8,86.10
474733214947078144,9,79712227409936384,vengo,86.10
475095770668724224,7,84439409122230272,NYG1119,85.84
474763405970894849,11,432407131048644608,kittlecorn17,85.84
475125965786181632,12,208325548936527872,maverick117,85.68
475125933238382592,8,475116013638119424,jerryjeffh,85.52
475095770161213440,3,181510749871816704,Gunslinger07,85.30
474733212648599553,11,200286826466906112,Andr321to,85.30
475125955250089985,4,453798291239333888,RunUpThemDigits,85.14
474763425587654656,8,76114076946022400,GreenShadow,84.98
474733189789642752,10,473902767358865408,4U2NV19,84.98
474763423297564672,11,79379013030002688,CodyTheBruce,84.76
474733196248870912,10,467555695726686208,mikeadams10,84.74
474733201701466112,12,442093322354290688,SpacegrassTyrant,84.74
474763421275910144,4,195753968138194944,TurlyCurds,84.70
475095749185499136,7,472414969271414784,jimmylawless28,84.64
474763399482306560,4,467383560978821120,Foximus6,84.44
474763390913343488,1,473951022675390464,Beef_Supreme,84.28
475095764381462529,11,340839735398318080,TurokCohen,84.18
475125962464292864,6,333751756397756416,TheFantasyFro,84.10
474733193753260032,7,468961107466252288,jas86smith,84.10
475095751286845440,1,469252766540230656,ElSalvindor,83.90
475125957137526784,8,426502618148241408,pupsasaurus,83.88
475125956063784960,8,444072724910829568,UdntMakeFrndsWSalad,83.86
475125960010625024,11,342859521955385344,SkyBallz,83.84
474763413591945216,2,335996657181151232,CorgiKohmander,83.80
474763425587654656,6,76390167573053440,j10payne,83.64
475095753958617088,8,347683464398749696,ducttapeit,83.60
474733207686737921,7,338457831730597888,ThatRyGuy,83.58
474763393643835392,10,471012186643230720,kaydinskings,83.46
474763414317559808,10,331547861181272064,dolkowski,83.44
474763425050783744,9,76526021331271680,McRaziness,83.44
475095749705592832,6,471912817612550144,JameskkRng,83.38
474733178716680195,5,474342907227140096,KRIKKITWARS42,83.32
475095731313569792,9,475065651451392000,dbdillon96,83.20
474763397343211520,10,468480040577789952,SevyBly5,83.00
475095761315426304,8,407202978752122880,Grandeful,82.88
474763390535856128,10,473976707657756672,Yoda326,82.68
474733210173960192,7,302597468871196672,delly16,82.64
474763400535076864,5,466446557189763072,oscardavy13,82.60
474763420458020864,10,204990864865370112,djames7507,82.50
474763391613792256,6,472970253777760256,Hotlanta89,82.48
475125948371431424,2,468900144918556672,jpm557,82.36
474763394428170240,1,469920931280580608,kushwizard420,82.20
474763398375010305,2,467724884399616000,Multiple_Scorgasms,82.14
474763412501426176,4,339137322580738048,24kRich,82.06
474763420839702528,5,204407878474276864,tido20,82.04
474763399197093889,10,467447266651664384,Sheamus916,81.78
475125957993164800,8,412094077484417024,GiantGemini,81.78
474763413164126208,8,337514158134153216,SweatyPete,81.70
474763418780299264,11,300788943270465536,cfreiberg,81.64
475125951651377152,4,466135966692667392,KHaint50,81.58
474733178716680193,1,474687531464519680,obsidianONES,81.58
475095749260996608,7,472161427314962432,d2paintballr,81.58
474763424614576128,12,76730905477398528,RaiderFloyd,81.48
474763405748596737,3,439986083439046656,HarryBoi34,81.28
474733201353338881,10,446536601305083904,Kenglish1208,81.08
474763425646374912,6,73604689727733760,ibottiger23,81.04
475095751802744833,12,468901938658799616,inigma701,80.92
475125957779255296,2,417194321742147584,Wringwrath,80.80
475125963642892288,10,326062485461295104,theonlyjonesy,80.80
474763393153101824,8,472088123854024704,cmoreira,80.80
474763424270643200,2,78395650265726976,flemdelaflem,80.48
474733206952734720,1,340488947815698432,Leonidas61,80.44
474763424828485633,4,76717794049540096,Jmoney88,80.22
475095753518215169,2,467605070960128000,Dyllydally,80.00
475095756731052032,4,458783499680215040,Jeremy1935,80.00
475125955036180480,2,456866214015135744,dakotatollakson,79.90
474763405316583424,5,442580640886419456,darrenc,79.88
474733214947078144,10,79706208537559040,zakinthebox,79.86
475095751085518848,6,469316619416367104,Poorlyasf,79.58
474733207166644224,9,339638735559729152,FoxHound9,79.54
474733210576613376,1,301793249838792704,Lets_Cook,79.48
475125952309882880,1,464887968318877696,s4wy3r2019,79.40
475095754310938626,8,467042959246749696,guspetrov4,79.36
474733195225460737,3,468127880031760384,rsellers15,79.10
474763421812781057,5,181293390905098240,XLTX,78.96
474733200229265408,2,458490465168125952,bradytaylor73,78.90
475095751802744833,11,468904695172165632,LuckyLloyd,78.78
475125964221706240,9,304352245502214144,darealjoshallen,78.70
475125953836609536,1,460079592472834048,lougheed192,78.48
475125950816710656,9,467223937114173440,aahmad02,77.94
474733215211319296,1,79426099079430144,DK5184,77.66
475095758782066688,2,446187706385428480,surfaboi2424,77.64
474733202271891456,9,434048504143278080,jmiller1122,77.24
474763392360378368,7,472194590187712512,petewood763,77.02
474763418876768256,10,300501124589293568,TerreRisers,76.88
474763397863305216,12,468059501904261120,IslandFire,76.78
474733192985702400,12,469292319200243712,BlkBeans,76.50
474763417744306176,7,318464734250680320,mikeypro2104,76.48
475125967593926656,8,89457693508911104,Casey123,76.38
474763421267521536,5,198865122515492864,raytang32,76.28
475095758152921088,10,446477935193354240,chalupabatmaaan,76.20
475125955837292544,9,445721242763259904,BendyMcDust,75.78
474763394969235456,8,469556532875358208,migglito,75.58
475125946114895872,11,462822211850334208,intercepticons1,75.50
474763408562974720,9,403854582532288512,Dowzer,75.30
475095731313569793,5,475037520095080448,connorlaughlin3,75.18
474733207976144896,5,337659904384831488,MoreCowbell90,74.98
474733207296667648,11,338775200042614784,tkillington,74.96
475125955115872256,10,454100656257495040,justdrewit,74.92
474733200594169856,4,456851317504077824,zuki01,74.90
474763394428170240,11,469719607284854784,jmag22,74.86
475095752259923968,11,468828228623003648,Mack3838,74.80
475095750838054912,9,469446803352186880,Matriculator04,74.06
474763402552537088,8,459765109074423808,kclark75,73.98
474733194298519552,6,468898074207449088,Jdrabek,73.56
474733190125187072,12,472674231377719296,Nutsford,73.54
474763396089114624,7,468957031496151040,AlphaAH3,73.16
474733193753260032,11,468942430427672576,Jenaca97,72.40
475095753358831616,7,467734149378076672,bryancastellino,72.38
475095768865173504,11,214926576570081280,genteel,72.08
475125956701319170,7,432978727375204352,paynotron,71.94
474763394415587328,3,470113601688956928,Heityy24,71.88
474733200229265408,10,458104484141199360,ElGoliath,71.66
474763422634864640,9,79919137140654080,UrbanYeti50,71.58
475125966599876608,8,201441562310213632,ChunkiWudchukLuv,71.52
474763393643835392,8,474772995307466752,airwilfork1,71.50
474733207166644225,3,339481898461970432,Bhill53,71.30
474763418780299264,1,301246833152249856,fourDice,71.08
475095749164527616,4,472679327092174848,themattzaballer,70.68
475095763219640320,10,347623957769437184,scmccurry,70.58
474763419187146752,6,300360787870892032,kingfish9204,70.50
475095763932672000,10,342432274815393792,Jmaddy,70.16
474763424333557763,6,76910396854124544,bwsworld,70.00
474733197922398208,6,465912332569014272,adahl92,69.78
474733207984533505,5,336010551882702848,cfazio25,69.76
475125950816710656,11,467209397718740992,TecmoSuperfly,69.76
475125946853093378,10,470085546497011712,NoFoutsAboutIT,69.48
475125963840024576,6,308761219513217024,cdaddy5588,69.18
475095766558306304,3,331440107032698880,whodis69,69.18
474763420214751232,2,69687960928665600,MWBeard,68.94
474763409099845632,9,384463716990836736,MGigolo,68.50
474763408562974720,3,405405641096572928,Gronkticons,68.48
475125956189614080,10,442051370397200384,rillist,68.44
474763407153688577,5,420679517753835520,iamgamezini25,68.22
474733198920642560,7,461674320939184128,Shaurya,67.90
474733178716680192,8,474697305673428992,Abcornw,67.58
474763423888961536,12,78503203075145728,joi,67.10
474733209398013952,5,447239697400328192,skwroten,66.86
475095753593712640,8,467461493424648192,Navidissocool,66.50
475125948270768129,1,469021027502911488,hockeybrianboy,65.88
475125957351436288,12,419808512118366208,IOnlyEatBunnies,65.80
475125956562907137,3,438596483369922560,JeremyBramwell,65.18
475125958022524928,12,406273177614852096,TheDeathStar,65.08
474763406381936640,3,428321607816069120,ginjerbeardman,65.04
474763401235525633,9,463888579899158528,Alvo097,64.76
474733201353338881,4,447549831624257536,tbag89,64.56
475095756286455808,5,459207821095858176,MumbleWhat,64.26
474763422156713984,2,94926319842115584,Geed,64.22
475125957481459712,5,418678468549545984,SplatterSpray,64.04
474733213432934402,8,181390054630244352,ICametoPlay,63.60
475095766017241088,4,332983107164569600,sboots2392,63.28
474733211352559619,7,297209176138977280,TaylorNifong,63.10
475095765090299904,3,339083487329910784,JT9,63.00
474763391550877696,2,473894286849470464,Sin_City,62.90
475095768659652608,2,284161586539532288,Brook64,62.44
475095754310938626,4,467198043154804736,JTtheMindFlayer,61.88
475125965781987328,11,211356103676530688,TheFish1399,61.68
474763402154078208,9,461393859679612928,TheKommish,60.88
475095758836592641,2,444758543837425664,ticklinhook,60.84
474763410358136833,12,343908861289213952,Havey,60.02
474733204218048513,4,401144369417089024,BeerME88,60.00
474763418394423299,5,308091821672652800,MikeMeUpP,59.30
475095764247244800,3,342400756114026496,DKHowell,59.16
474733215299399681,8,78927601330438144,kevmg,59.08
474763395409637376,11,469153506947756032,BreezySmash,57.98
474733192260087808,4,470116337562152960,bucklukingham,57.58
474763409317949440,9,369690683994333184,colorblindkid,57.46
474763391613792256,4,472970968776568832,KreativePOV,56.50
475095771381755904,10,77804936557379584,roosky,55.98
474733206478778368,10,341345374335713280,MaddenCurse4you,55.08
474763425105309696,2,76508256042106880,Hotown,52.90
474733209645477888,2,323103366102134784,Cito,50.20
474733199587536896,5,460130834649706496,DJonthelake68,49.70
475095772233199616,1,76489140526792704,Jsilva,44.30
475125964683079680,11,300502442896793600,dabone,39.58
474763417215823872,2,326000392317964288,Chappie24,39.10
474763396089114624,1,468970969092845568,staylorhall,37.00